state_name,county_name,state_code,county_code,date,aqi,category
Washington,Adams,53,1,2021-02-19,33,Good
Washington,Adams,53,1,2021-02-20,34,Good
Washington,Adams,53,1,2021-02-21,4,Good
Washington,Adams,53,1,2021-02-22,1,Good
Washington,Adams,53,1,2021-02-23,3,Good
Washington,Adams,53,1,2021-02-24,9,Good
Washington,Adams,53,1,2021-02-25,6,Good
Washington,Adams,53,1,2021-02-26,3,Good
Washington,Adams,53,1,2021-02-27,5,Good
Washington,Adams,53,1,2021-02-28,13,Good
Washington,Adams,53,1,2021-03-01,11,Good
Washington,Adams,53,1,2021-03-02,18,Good
Washington,Adams,53,1,2021-03-03,14,Good
Washington,Adams,53,1,2021-03-04,16,Good
Washington,Adams,53,1,2021-03-05,12,Good
Washington,Adams,53,1,2021-03-06,5,Good
Washington,Adams,53,1,2021-03-07,6,Good
Washington,Adams,53,1,2021-03-08,10,Good
Washington,Adams,53,1,2021-03-09,15,Good
Washington,Adams,53,1,2021-03-10,12,Good
Washington,Adams,53,1,2021-03-11,11,Good
Washington,Adams,53,1,2021-03-12,15,Good
Washington,Adams,53,1,2021-03-13,18,Good
Washington,Adams,53,1,2021-03-14,22,Good
Washington,Adams,53,1,2021-03-15,11,Good
Washington,Adams,53,1,2021-03-16,13,Good
Washington,Adams,53,1,2021-03-17,16,Good
Washington,Adams,53,1,2021-03-18,17,Good
Washington,Adams,53,1,2021-03-19,5,Good
Washington,Adams,53,1,2021-03-20,3,Good
Washington,Adams,53,1,2021-03-21,7,Good
Washington,Adams,53,1,2021-03-22,6,Good
Washington,Adams,53,1,2021-03-23,9,Good
Washington,Adams,53,1,2021-03-24,13,Good
Washington,Adams,53,1,2021-03-25,7,Good
Washington,Adams,53,1,2021-03-26,14,Good
Washington,Adams,53,1,2021-03-27,15,Good
Washington,Adams,53,1,2021-03-28,20,Good
Washington,Adams,53,1,2021-03-29,4,Good
Washington,Adams,53,1,2021-03-30,13,Good
Washington,Adams,53,1,2021-03-31,16,Good
Washington,Adams,53,1,2021-04-01,20,Good
Washington,Adams,53,1,2021-04-02,21,Good
Washington,Adams,53,1,2021-04-03,17,Good
Washington,Adams,53,1,2021-04-04,10,Good
Washington,Adams,53,1,2021-04-05,7,Good
Washington,Adams,53,1,2021-04-06,15,Good
Washington,Adams,53,1,2021-04-07,18,Good
Washington,Adams,53,1,2021-04-08,8,Good
Washington,Adams,53,1,2021-04-09,15,Good
Washington,Adams,53,1,2021-04-10,8,Good
Washington,Adams,53,1,2021-04-11,6,Good
Washington,Adams,53,1,2021-04-12,7,Good
Washington,Adams,53,1,2021-04-13,9,Good
Washington,Adams,53,1,2021-04-14,7,Good
Washington,Adams,53,1,2021-04-15,5,Good
Washington,Adams,53,1,2021-04-16,11,Good
Washington,Adams,53,1,2021-04-17,14,Good
Washington,Adams,53,1,2021-04-18,12,Good
Washington,Adams,53,1,2021-04-19,10,Good
Washington,Adams,53,1,2021-04-20,14,Good
Washington,Adams,53,1,2021-04-21,16,Good
Washington,Adams,53,1,2021-04-22,15,Good
Washington,Adams,53,1,2021-04-23,10,Good
Washington,Adams,53,1,2021-04-24,17,Good
Washington,Adams,53,1,2021-04-25,10,Good
Washington,Adams,53,1,2021-04-26,7,Good
Washington,Adams,53,1,2021-04-27,10,Good
Washington,Adams,53,1,2021-04-28,9,Good
Washington,Adams,53,1,2021-04-29,12,Good
Washington,Adams,53,1,2021-04-30,11,Good
Washington,Adams,53,1,2021-05-01,5,Good
Washington,Adams,53,1,2021-05-02,5,Good
Washington,Adams,53,1,2021-05-03,11,Good
Washington,Adams,53,1,2021-05-04,5,Good
Washington,Adams,53,1,2021-05-05,11,Good
Washington,Adams,53,1,2021-05-06,20,Good
Washington,Adams,53,1,2021-05-07,5,Good
Washington,Adams,53,1,2021-05-08,6,Good
Washington,Adams,53,1,2021-05-09,9,Good
Washington,Adams,53,1,2021-05-10,9,Good
Washington,Adams,53,1,2021-05-11,10,Good
Washington,Adams,53,1,2021-05-12,12,Good
Washington,Adams,53,1,2021-05-13,9,Good
Washington,Adams,53,1,2021-05-14,10,Good
Washington,Adams,53,1,2021-05-15,15,Good
Washington,Adams,53,1,2021-05-16,13,Good
Washington,Adams,53,1,2021-05-17,13,Good
Washington,Adams,53,1,2021-05-18,5,Good
Washington,Adams,53,1,2021-05-19,5,Good
Washington,Adams,53,1,2021-05-20,8,Good
Washington,Adams,53,1,2021-05-21,6,Good
Washington,Adams,53,1,2021-05-22,8,Good
Washington,Adams,53,1,2021-05-23,11,Good
Washington,Adams,53,1,2021-05-24,5,Good
Washington,Adams,53,1,2021-05-25,4,Good
Washington,Adams,53,1,2021-05-26,7,Good
Washington,Adams,53,1,2021-05-27,12,Good
Washington,Adams,53,1,2021-05-28,4,Good
Washington,Adams,53,1,2021-05-29,5,Good
Washington,Adams,53,1,2021-05-30,8,Good
Washington,Adams,53,1,2021-05-31,9,Good
Washington,Adams,53,1,2021-06-01,11,Good
Washington,Adams,53,1,2021-06-02,16,Good
Washington,Adams,53,1,2021-06-03,16,Good
Washington,Adams,53,1,2021-06-04,10,Good
Washington,Adams,53,1,2021-06-05,10,Good
Washington,Adams,53,1,2021-06-06,6,Good
Washington,Adams,53,1,2021-06-07,3,Good
Washington,Adams,53,1,2021-06-08,5,Good
Washington,Adams,53,1,2021-06-09,9,Good
Washington,Adams,53,1,2021-06-10,5,Good
Washington,Adams,53,1,2021-06-11,7,Good
Washington,Adams,53,1,2021-06-12,6,Good
Washington,Adams,53,1,2021-06-13,10,Good
Washington,Adams,53,1,2021-06-14,5,Good
Washington,Adams,53,1,2021-06-15,7,Good
Washington,Adams,53,1,2021-06-16,6,Good
Washington,Adams,53,1,2021-06-17,8,Good
Washington,Adams,53,1,2021-06-18,12,Good
Washington,Adams,53,1,2021-06-19,8,Good
Washington,Adams,53,1,2021-06-20,10,Good
Washington,Adams,53,1,2021-06-21,13,Good
Washington,Adams,53,1,2021-06-22,25,Good
Washington,Adams,53,1,2021-06-23,13,Good
Washington,Adams,53,1,2021-06-24,13,Good
Washington,Adams,53,1,2021-06-25,13,Good
Washington,Adams,53,1,2021-06-26,17,Good
Washington,Adams,53,1,2021-06-27,18,Good
Washington,Adams,53,1,2021-06-28,18,Good
Washington,Adams,53,1,2021-06-29,27,Good
Washington,Adams,53,1,2021-06-30,31,Good
Washington,Adams,53,1,2021-07-01,34,Good
Washington,Adams,53,1,2021-07-02,23,Good
Washington,Adams,53,1,2021-07-03,47,Good
Washington,Adams,53,1,2021-07-04,28,Good
Washington,Adams,53,1,2021-07-05,22,Good
Washington,Adams,53,1,2021-07-06,22,Good
Washington,Adams,53,1,2021-07-07,19,Good
Washington,Adams,53,1,2021-07-08,15,Good
Washington,Adams,53,1,2021-07-09,22,Good
Washington,Adams,53,1,2021-07-10,23,Good
Washington,Adams,53,1,2021-07-11,29,Good
Washington,Adams,53,1,2021-07-12,36,Good
Washington,Adams,53,1,2021-07-13,72,Moderate
Washington,Adams,53,1,2021-07-14,57,Moderate
Washington,Adams,53,1,2021-07-15,23,Good
Washington,Adams,53,1,2021-07-16,14,Good
Washington,Adams,53,1,2021-07-17,15,Good
Washington,Adams,53,1,2021-07-18,25,Good
Washington,Adams,53,1,2021-07-19,21,Good
Washington,Adams,53,1,2021-07-20,17,Good
Washington,Adams,53,1,2021-07-21,16,Good
Washington,Adams,53,1,2021-07-22,64,Moderate
Washington,Adams,53,1,2021-07-23,39,Good
Washington,Adams,53,1,2021-07-24,33,Good
Washington,Adams,53,1,2021-07-25,28,Good
Washington,Adams,53,1,2021-07-26,56,Moderate
Washington,Adams,53,1,2021-07-27,35,Good
Washington,Adams,53,1,2021-07-28,30,Good
Washington,Adams,53,1,2021-07-29,32,Good
Washington,Adams,53,1,2021-07-30,54,Moderate
Washington,Adams,53,1,2021-07-31,126,Unhealthy for Sensitive Groups
Washington,Adams,53,1,2021-08-01,156,Unhealthy
Washington,Adams,53,1,2021-08-02,159,Unhealthy
Washington,Adams,53,1,2021-08-03,129,Unhealthy for Sensitive Groups
Washington,Adams,53,1,2021-08-04,83,Moderate
Washington,Adams,53,1,2021-08-05,79,Moderate
Washington,Adams,53,1,2021-08-06,14,Good
Washington,Adams,53,1,2021-08-07,17,Good
Washington,Adams,53,1,2021-08-08,14,Good
Washington,Adams,53,1,2021-08-09,39,Good
Washington,Adams,53,1,2021-08-10,25,Good
Washington,Adams,53,1,2021-08-11,18,Good
Washington,Adams,53,1,2021-08-12,145,Unhealthy for Sensitive Groups
Washington,Adams,53,1,2021-08-13,180,Unhealthy
Washington,Adams,53,1,2021-08-14,165,Unhealthy
Washington,Adams,53,1,2021-08-15,71,Moderate
Washington,Adams,53,1,2021-08-16,33,Good
Washington,Adams,53,1,2021-08-17,58,Moderate
Washington,Adams,53,1,2021-08-18,28,Good
Washington,Adams,53,1,2021-08-19,46,Good
Washington,Adams,53,1,2021-08-20,48,Good
Washington,Adams,53,1,2021-08-21,35,Good
Washington,Adams,53,1,2021-08-22,45,Good
Washington,Adams,53,1,2021-08-23,24,Good
Washington,Adams,53,1,2021-08-24,22,Good
Washington,Adams,53,1,2021-08-25,34,Good
Washington,Adams,53,1,2021-08-26,52,Moderate
Washington,Adams,53,1,2021-08-27,13,Good
Washington,Adams,53,1,2021-08-28,14,Good
Washington,Adams,53,1,2021-08-29,20,Good
Washington,Adams,53,1,2021-08-30,43,Good
Washington,Adams,53,1,2021-08-31,21,Good
Washington,Adams,53,1,2021-09-01,20,Good
Washington,Adams,53,1,2021-09-02,19,Good
Washington,Adams,53,1,2021-09-03,22,Good
Washington,Adams,53,1,2021-09-04,71,Moderate
Washington,Adams,53,1,2021-09-05,67,Moderate
Washington,Adams,53,1,2021-09-06,25,Good
Washington,Adams,53,1,2021-09-07,34,Good
Washington,Adams,53,1,2021-09-08,57,Moderate
Washington,Adams,53,1,2021-09-09,72,Moderate
Washington,Adams,53,1,2021-09-10,59,Moderate
Washington,Adams,53,1,2021-09-11,22,Good
Washington,Adams,53,1,2021-09-12,23,Good
Washington,Adams,53,1,2021-09-13,17,Good
Washington,Adams,53,1,2021-09-14,25,Good
Washington,Adams,53,1,2021-09-15,12,Good
Washington,Adams,53,1,2021-09-16,11,Good
Washington,Adams,53,1,2021-09-17,53,Moderate
Washington,Adams,53,1,2021-09-18,25,Good
Washington,Adams,53,1,2021-09-19,10,Good
Washington,Adams,53,1,2021-09-20,14,Good
Washington,Adams,53,1,2021-09-21,13,Good
Washington,Adams,53,1,2021-09-22,17,Good
Washington,Adams,53,1,2021-09-23,13,Good
Washington,Adams,53,1,2021-09-24,14,Good
Washington,Adams,53,1,2021-09-25,17,Good
Washington,Adams,53,1,2021-09-26,17,Good
Washington,Adams,53,1,2021-09-27,11,Good
Washington,Adams,53,1,2021-09-28,13,Good
Washington,Adams,53,1,2021-09-29,15,Good
Washington,Adams,53,1,2021-09-30,10,Good
Washington,Adams,53,1,2021-10-01,10,Good
Washington,Adams,53,1,2021-10-02,11,Good
Washington,Adams,53,1,2021-10-03,12,Good
Washington,Adams,53,1,2021-10-04,14,Good
Washington,Adams,53,1,2021-10-05,13,Good
Washington,Adams,53,1,2021-10-06,12,Good
Washington,Adams,53,1,2021-10-07,13,Good
Washington,Adams,53,1,2021-10-08,10,Good
Washington,Adams,53,1,2021-10-09,18,Good
Washington,Adams,53,1,2021-10-10,10,Good
Washington,Adams,53,1,2021-10-11,6,Good
Washington,Adams,53,1,2021-10-12,15,Good
Washington,Adams,53,1,2021-10-13,16,Good
Washington,Adams,53,1,2021-10-14,14,Good
Washington,Adams,53,1,2021-10-15,11,Good
Washington,Adams,53,1,2021-10-16,14,Good
Washington,Adams,53,1,2021-10-17,15,Good
Washington,Adams,53,1,2021-10-18,22,Good
Washington,Adams,53,1,2021-10-19,26,Good
Washington,Adams,53,1,2021-10-20,17,Good
Washington,Adams,53,1,2021-10-21,11,Good
Washington,Adams,53,1,2021-10-22,13,Good
Washington,Adams,53,1,2021-10-23,16,Good
Washington,Adams,53,1,2021-10-24,8,Good
Washington,Adams,53,1,2021-10-25,12,Good
Washington,Adams,53,1,2021-10-26,20,Good
Washington,Adams,53,1,2021-10-27,22,Good
Washington,Adams,53,1,2021-10-28,16,Good
Washington,Adams,53,1,2021-10-29,6,Good
Washington,Adams,53,1,2021-10-30,21,Good
Washington,Adams,53,1,2021-10-31,16,Good
Washington,Adams,53,1,2021-11-01,26,Good
Washington,Adams,53,1,2021-11-02,33,Good
Washington,Adams,53,1,2021-11-03,62,Moderate
Washington,Adams,53,1,2021-11-04,36,Good
Washington,Adams,53,1,2021-11-05,17,Good
Washington,Adams,53,1,2021-11-06,11,Good
Washington,Adams,53,1,2021-11-07,15,Good
Washington,Adams,53,1,2021-11-08,13,Good
Washington,Adams,53,1,2021-11-09,18,Good
Washington,Adams,53,1,2021-11-10,18,Good
Washington,Adams,53,1,2021-11-11,24,Good
Washington,Adams,53,1,2021-11-12,17,Good
Washington,Adams,53,1,2021-11-13,11,Good
Washington,Adams,53,1,2021-11-14,7,Good
Washington,Adams,53,1,2021-11-15,12,Good
Washington,Adams,53,1,2021-11-16,5,Good
Washington,Adams,53,1,2021-11-17,15,Good
Washington,Adams,53,1,2021-11-18,20,Good
Washington,Adams,53,1,2021-11-19,23,Good
Washington,Adams,53,1,2021-11-20,30,Good
Washington,Adams,53,1,2021-11-21,24,Good
Washington,Adams,53,1,2021-11-22,23,Good
Washington,Adams,53,1,2021-11-23,23,Good
Washington,Adams,53,1,2021-11-24,10,Good
Washington,Adams,53,1,2021-11-25,9,Good
Washington,Adams,53,1,2021-11-26,8,Good
Washington,Adams,53,1,2021-11-27,8,Good
Washington,Adams,53,1,2021-11-28,13,Good
Washington,Adams,53,1,2021-11-29,17,Good
Washington,Adams,53,1,2021-11-30,18,Good
Washington,Adams,53,1,2021-12-01,18,Good
Washington,Adams,53,1,2021-12-02,13,Good
Washington,Adams,53,1,2021-12-03,19,Good
Washington,Adams,53,1,2021-12-04,31,Good
Washington,Adams,53,1,2021-12-05,9,Good
Washington,Adams,53,1,2021-12-06,14,Good
Washington,Adams,53,1,2021-12-07,29,Good
Washington,Adams,53,1,2021-12-08,17,Good
Washington,Adams,53,1,2021-12-09,22,Good
Washington,Adams,53,1,2021-12-10,18,Good
Washington,Adams,53,1,2021-12-11,18,Good
Washington,Adams,53,1,2021-12-12,15,Good
Washington,Adams,53,1,2021-12-13,7,Good
Washington,Adams,53,1,2021-12-14,18,Good
Washington,Adams,53,1,2021-12-15,6,Good
Washington,Adams,53,1,2021-12-16,20,Good
Washington,Adams,53,1,2021-12-17,8,Good
Washington,Adams,53,1,2021-12-18,12,Good
Washington,Adams,53,1,2021-12-19,14,Good
Washington,Adams,53,1,2021-12-20,15,Good
Washington,Adams,53,1,2021-12-21,25,Good
Washington,Adams,53,1,2021-12-22,17,Good
Washington,Adams,53,1,2021-12-23,5,Good
Washington,Adams,53,1,2021-12-24,3,Good
Washington,Adams,53,1,2021-12-25,5,Good
Washington,Adams,53,1,2021-12-26,8,Good
Washington,Adams,53,1,2021-12-27,10,Good
Washington,Adams,53,1,2021-12-28,17,Good
Washington,Adams,53,1,2021-12-29,19,Good
Washington,Adams,53,1,2021-12-30,19,Good
Washington,Adams,53,1,2021-12-31,11,Good
Washington,Asotin,53,3,2021-01-05,74,Moderate
Washington,Asotin,53,3,2021-01-06,34,Good
Washington,Asotin,53,3,2021-01-07,63,Moderate
Washington,Asotin,53,3,2021-01-12,14,Good
Washington,Asotin,53,3,2021-01-13,8,Good
Washington,Asotin,53,3,2021-01-14,57,Moderate
Washington,Asotin,53,3,2021-01-15,50,Good
Washington,Asotin,53,3,2021-01-16,48,Good
Washington,Asotin,53,3,2021-01-17,65,Moderate
Washington,Asotin,53,3,2021-01-18,94,Moderate
Washington,Asotin,53,3,2021-01-19,63,Moderate
Washington,Asotin,53,3,2021-01-20,65,Moderate
Washington,Asotin,53,3,2021-01-21,65,Moderate
Washington,Asotin,53,3,2021-01-22,49,Good
Washington,Asotin,53,3,2021-01-23,53,Moderate
Washington,Asotin,53,3,2021-01-24,65,Moderate
Washington,Asotin,53,3,2021-01-25,82,Moderate
Washington,Asotin,53,3,2021-01-26,53,Moderate
Washington,Asotin,53,3,2021-01-27,46,Good
Washington,Asotin,53,3,2021-01-28,82,Moderate
Washington,Asotin,53,3,2021-01-29,75,Moderate
Washington,Asotin,53,3,2021-01-30,62,Moderate
Washington,Asotin,53,3,2021-01-31,60,Moderate
Washington,Asotin,53,3,2021-02-01,52,Moderate
Washington,Asotin,53,3,2021-02-02,41,Good
Washington,Asotin,53,3,2021-02-03,44,Good
Washington,Asotin,53,3,2021-02-04,98,Moderate
Washington,Asotin,53,3,2021-02-05,23,Good
Washington,Asotin,53,3,2021-02-09,36,Good
Washington,Asotin,53,3,2021-02-10,44,Good
Washington,Asotin,53,3,2021-02-11,46,Good
Washington,Asotin,53,3,2021-02-12,23,Good
Washington,Asotin,53,3,2021-02-13,17,Good
Washington,Asotin,53,3,2021-02-14,36,Good
Washington,Asotin,53,3,2021-02-15,28,Good
Washington,Asotin,53,3,2021-02-16,63,Moderate
Washington,Asotin,53,3,2021-02-17,99,Moderate
Washington,Asotin,53,3,2021-02-18,48,Good
Washington,Asotin,53,3,2021-02-22,60,Moderate
Washington,Asotin,53,3,2021-02-26,10,Good
Washington,Asotin,53,3,2021-02-27,23,Good
Washington,Asotin,53,3,2021-02-28,30,Good
Washington,Asotin,53,3,2021-03-01,20,Good
Washington,Asotin,53,3,2021-03-03,23,Good
Washington,Asotin,53,3,2021-03-06,23,Good
Washington,Asotin,53,3,2021-03-07,45,Good
Washington,Asotin,53,3,2021-03-08,52,Moderate
Washington,Asotin,53,3,2021-03-09,45,Good
Washington,Asotin,53,3,2021-03-10,54,Moderate
Washington,Asotin,53,3,2021-03-11,59,Moderate
Washington,Asotin,53,3,2021-03-12,64,Moderate
Washington,Asotin,53,3,2021-03-13,62,Moderate
Washington,Asotin,53,3,2021-03-14,58,Moderate
Washington,Asotin,53,3,2021-03-15,16,Good
Washington,Asotin,53,3,2021-03-16,26,Good
Washington,Asotin,53,3,2021-03-17,55,Moderate
Washington,Asotin,53,3,2021-03-18,59,Moderate
Washington,Asotin,53,3,2021-03-19,21,Good
Washington,Asotin,53,3,2021-03-20,27,Good
Washington,Asotin,53,3,2021-03-21,14,Good
Washington,Asotin,53,3,2021-03-22,16,Good
Washington,Asotin,53,3,2021-03-23,27,Good
Washington,Asotin,53,3,2021-03-24,33,Good
Washington,Asotin,53,3,2021-03-27,38,Good
Washington,Asotin,53,3,2021-03-28,57,Moderate
Washington,Asotin,53,3,2021-03-29,17,Good
Washington,Asotin,53,3,2021-03-30,33,Good
Washington,Asotin,53,3,2021-03-31,43,Good
Washington,Asotin,53,3,2021-04-01,37,Good
Washington,Asotin,53,3,2021-04-02,60,Moderate
Washington,Asotin,53,3,2021-04-03,56,Moderate
Washington,Asotin,53,3,2021-04-04,43,Good
Washington,Asotin,53,3,2021-04-05,20,Good
Washington,Asotin,53,3,2021-04-06,48,Good
Washington,Asotin,53,3,2021-04-07,45,Good
Washington,Asotin,53,3,2021-04-08,9,Good
Washington,Asotin,53,3,2021-04-09,33,Good
Washington,Asotin,53,3,2021-04-10,12,Good
Washington,Asotin,53,3,2021-04-11,9,Good
Washington,Asotin,53,3,2021-04-12,14,Good
Washington,Asotin,53,3,2021-04-13,15,Good
Washington,Asotin,53,3,2021-04-14,12,Good
Washington,Asotin,53,3,2021-04-15,11,Good
Washington,Asotin,53,3,2021-04-16,28,Good
Washington,Asotin,53,3,2021-04-17,29,Good
Washington,Asotin,53,3,2021-04-18,31,Good
Washington,Asotin,53,3,2021-04-19,9,Good
Washington,Asotin,53,3,2021-04-20,19,Good
Washington,Asotin,53,3,2021-04-21,26,Good
Washington,Asotin,53,3,2021-04-22,35,Good
Washington,Asotin,53,3,2021-04-23,35,Good
Washington,Asotin,53,3,2021-04-24,34,Good
Washington,Asotin,53,3,2021-04-25,15,Good
Washington,Asotin,53,3,2021-04-26,15,Good
Washington,Asotin,53,3,2021-04-27,23,Good
Washington,Asotin,53,3,2021-04-28,29,Good
Washington,Asotin,53,3,2021-04-29,33,Good
Washington,Asotin,53,3,2021-04-30,34,Good
Washington,Asotin,53,3,2021-05-01,10,Good
Washington,Asotin,53,3,2021-05-02,11,Good
Washington,Asotin,53,3,2021-05-03,21,Good
Washington,Asotin,53,3,2021-05-04,28,Good
Washington,Asotin,53,3,2021-05-05,30,Good
Washington,Asotin,53,3,2021-05-06,40,Good
Washington,Asotin,53,3,2021-05-07,22,Good
Washington,Asotin,53,3,2021-05-08,18,Good
Washington,Asotin,53,3,2021-05-09,20,Good
Washington,Asotin,53,3,2021-05-10,26,Good
Washington,Asotin,53,3,2021-05-11,26,Good
Washington,Asotin,53,3,2021-05-12,27,Good
Washington,Asotin,53,3,2021-05-13,42,Good
Washington,Asotin,53,3,2021-05-14,35,Good
Washington,Asotin,53,3,2021-05-15,33,Good
Washington,Asotin,53,3,2021-05-16,36,Good
Washington,Asotin,53,3,2021-05-17,56,Moderate
Washington,Asotin,53,3,2021-05-18,32,Good
Washington,Asotin,53,3,2021-05-19,20,Good
Washington,Asotin,53,3,2021-05-20,16,Good
Washington,Asotin,53,3,2021-05-21,10,Good
Washington,Asotin,53,3,2021-05-22,6,Good
Washington,Asotin,53,3,2021-05-23,27,Good
Washington,Asotin,53,3,2021-05-24,11,Good
Washington,Asotin,53,3,2021-05-25,17,Good
Washington,Asotin,53,3,2021-05-26,21,Good
Washington,Asotin,53,3,2021-05-27,20,Good
Washington,Asotin,53,3,2021-05-28,8,Good
Washington,Asotin,53,3,2021-05-29,18,Good
Washington,Asotin,53,3,2021-05-30,22,Good
Washington,Asotin,53,3,2021-05-31,26,Good
Washington,Asotin,53,3,2021-06-01,28,Good
Washington,Asotin,53,3,2021-06-02,37,Good
Washington,Asotin,53,3,2021-06-03,48,Good
Washington,Asotin,53,3,2021-06-04,26,Good
Washington,Asotin,53,3,2021-06-05,41,Good
Washington,Asotin,53,3,2021-06-06,8,Good
Washington,Asotin,53,3,2021-06-07,22,Good
Washington,Asotin,53,3,2021-06-08,20,Good
Washington,Asotin,53,3,2021-06-09,13,Good
Washington,Asotin,53,3,2021-06-10,14,Good
Washington,Asotin,53,3,2021-06-11,20,Good
Washington,Asotin,53,3,2021-06-12,20,Good
Washington,Asotin,53,3,2021-06-13,28,Good
Washington,Asotin,53,3,2021-06-14,21,Good
Washington,Asotin,53,3,2021-06-15,12,Good
Washington,Asotin,53,3,2021-06-16,21,Good
Washington,Asotin,53,3,2021-06-17,19,Good
Washington,Asotin,53,3,2021-06-18,26,Good
Washington,Asotin,53,3,2021-06-19,31,Good
Washington,Asotin,53,3,2021-06-20,29,Good
Washington,Asotin,53,3,2021-06-21,24,Good
Washington,Asotin,53,3,2021-06-22,54,Moderate
Washington,Asotin,53,3,2021-06-23,52,Moderate
Washington,Asotin,53,3,2021-06-24,33,Good
Washington,Asotin,53,3,2021-06-25,32,Good
Washington,Asotin,53,3,2021-06-26,35,Good
Washington,Asotin,53,3,2021-06-27,35,Good
Washington,Asotin,53,3,2021-06-28,37,Good
Washington,Asotin,53,3,2021-06-29,51,Moderate
Washington,Asotin,53,3,2021-06-30,50,Good
Washington,Asotin,53,3,2021-07-01,34,Good
Washington,Asotin,53,3,2021-07-02,38,Good
Washington,Asotin,53,3,2021-07-03,44,Good
Washington,Asotin,53,3,2021-07-04,48,Good
Washington,Asotin,53,3,2021-07-05,30,Good
Washington,Asotin,53,3,2021-07-06,30,Good
Washington,Asotin,53,3,2021-07-07,45,Good
Washington,Asotin,53,3,2021-07-08,75,Moderate
Washington,Asotin,53,3,2021-07-09,111,Unhealthy for Sensitive Groups
Washington,Asotin,53,3,2021-07-10,146,Unhealthy for Sensitive Groups
Washington,Asotin,53,3,2021-07-11,63,Moderate
Washington,Asotin,53,3,2021-07-12,105,Unhealthy for Sensitive Groups
Washington,Asotin,53,3,2021-07-13,103,Unhealthy for Sensitive Groups
Washington,Asotin,53,3,2021-07-14,116,Unhealthy for Sensitive Groups
Washington,Asotin,53,3,2021-07-15,78,Moderate
Washington,Asotin,53,3,2021-07-16,56,Moderate
Washington,Asotin,53,3,2021-07-17,87,Moderate
Washington,Asotin,53,3,2021-07-18,108,Unhealthy for Sensitive Groups
Washington,Asotin,53,3,2021-07-19,103,Unhealthy for Sensitive Groups
Washington,Asotin,53,3,2021-07-20,74,Moderate
Washington,Asotin,53,3,2021-07-21,54,Moderate
Washington,Asotin,53,3,2021-07-22,92,Moderate
Washington,Asotin,53,3,2021-07-23,50,Good
Washington,Asotin,53,3,2021-07-24,81,Moderate
Washington,Asotin,53,3,2021-07-25,77,Moderate
Washington,Asotin,53,3,2021-07-26,70,Moderate
Washington,Asotin,53,3,2021-07-27,69,Moderate
Washington,Asotin,53,3,2021-07-28,63,Moderate
Washington,Asotin,53,3,2021-07-29,79,Moderate
Washington,Asotin,53,3,2021-07-30,95,Moderate
Washington,Asotin,53,3,2021-07-31,135,Unhealthy for Sensitive Groups
Washington,Asotin,53,3,2021-08-01,115,Unhealthy for Sensitive Groups
Washington,Asotin,53,3,2021-08-02,140,Unhealthy for Sensitive Groups
Washington,Asotin,53,3,2021-08-03,152,Unhealthy
Washington,Asotin,53,3,2021-08-04,98,Moderate
Washington,Asotin,53,3,2021-08-05,86,Moderate
