state_name,county_name,state_code,county_code,date,aqi,category
Washington,Adams,53,1,2020-01-01,3,Good
Washington,Adams,53,1,2020-01-02,6,Good
Washington,Adams,53,1,2020-01-03,7,Good
Washington,Adams,53,1,2020-01-04,6,Good
Washington,Adams,53,1,2020-01-05,5,Good
Washington,Adams,53,1,2020-01-06,3,Good
Washington,Adams,53,1,2020-01-07,4,Good
Washington,Adams,53,1,2020-01-08,7,Good
Washington,Adams,53,1,2020-01-09,9,Good
Washington,Adams,53,1,2020-01-10,10,Good
Washington,Adams,53,1,2020-01-11,6,Good
Washington,Adams,53,1,2020-01-12,3,Good
Washington,Adams,53,1,2020-01-13,10,Good
Washington,Adams,53,1,2020-01-14,15,Good
Washington,Adams,53,1,2020-01-15,14,Good
Washington,Adams,53,1,2020-01-16,16,Good
Washington,Adams,53,1,2020-01-17,27,Good
Washington,Adams,53,1,2020-01-18,8,Good
Washington,Adams,53,1,2020-01-19,8,Good
Washington,Adams,53,1,2020-01-20,14,Good
Washington,Adams,53,1,2020-01-21,17,Good
Washington,Adams,53,1,2020-01-22,8,Good
Washington,Adams,53,1,2020-01-23,6,Good
Washington,Adams,53,1,2020-01-24,11,Good
Washington,Adams,53,1,2020-01-25,12,Good
Washington,Adams,53,1,2020-01-26,12,Good
Washington,Adams,53,1,2020-01-27,8,Good
Washington,Adams,53,1,2020-01-28,10,Good
Washington,Adams,53,1,2020-01-29,10,Good
Washington,Adams,53,1,2020-01-30,16,Good
Washington,Adams,53,1,2020-01-31,8,Good
Washington,Adams,53,1,2020-02-01,4,Good
Washington,Adams,53,1,2020-02-02,12,Good
Washington,Adams,53,1,2020-02-03,12,Good
Washington,Adams,53,1,2020-02-04,13,Good
Washington,Adams,53,1,2020-02-05,16,Good
Washington,Adams,53,1,2020-02-06,22,Good
Washington,Adams,53,1,2020-02-07,10,Good
Washington,Adams,53,1,2020-02-08,5,Good
Washington,Adams,53,1,2020-02-09,9,Good
Washington,Adams,53,1,2020-02-10,11,Good
Washington,Adams,53,1,2020-02-11,10,Good
Washington,Adams,53,1,2020-02-12,8,Good
Washington,Adams,53,1,2020-02-13,12,Good
Washington,Adams,53,1,2020-02-14,7,Good
Washington,Adams,53,1,2020-02-15,7,Good
Washington,Adams,53,1,2020-02-16,5,Good
Washington,Adams,53,1,2020-02-17,7,Good
Washington,Adams,53,1,2020-02-18,15,Good
Washington,Adams,53,1,2020-02-19,12,Good
Washington,Adams,53,1,2020-02-20,14,Good
Washington,Adams,53,1,2020-02-21,19,Good
Washington,Adams,53,1,2020-02-22,30,Good
Washington,Adams,53,1,2020-02-23,13,Good
Washington,Adams,53,1,2020-02-24,9,Good
Washington,Adams,53,1,2020-02-25,16,Good
Washington,Adams,53,1,2020-02-26,18,Good
Washington,Adams,53,1,2020-02-27,16,Good
Washington,Adams,53,1,2020-02-28,11,Good
Washington,Adams,53,1,2020-02-29,5,Good
Washington,Adams,53,1,2020-03-01,8,Good
Washington,Adams,53,1,2020-03-02,9,Good
Washington,Adams,53,1,2020-03-03,8,Good
Washington,Adams,53,1,2020-03-04,7,Good
Washington,Adams,53,1,2020-03-05,12,Good
Washington,Adams,53,1,2020-03-06,17,Good
Washington,Adams,53,1,2020-03-07,12,Good
Washington,Adams,53,1,2020-03-08,9,Good
Washington,Adams,53,1,2020-03-09,11,Good
Washington,Adams,53,1,2020-03-10,14,Good
Washington,Adams,53,1,2020-03-11,8,Good
Washington,Adams,53,1,2020-03-12,13,Good
Washington,Adams,53,1,2020-03-13,13,Good
Washington,Adams,53,1,2020-03-14,11,Good
Washington,Adams,53,1,2020-03-15,16,Good
Washington,Adams,53,1,2020-03-16,18,Good
Washington,Adams,53,1,2020-03-17,25,Good
Washington,Adams,53,1,2020-03-18,29,Good
Washington,Adams,53,1,2020-03-19,30,Good
Washington,Adams,53,1,2020-03-20,28,Good
Washington,Adams,53,1,2020-03-21,25,Good
Washington,Adams,53,1,2020-03-22,17,Good
Washington,Adams,53,1,2020-03-23,14,Good
Washington,Adams,53,1,2020-03-24,9,Good
Washington,Adams,53,1,2020-03-25,9,Good
Washington,Adams,53,1,2020-03-26,16,Good
Washington,Adams,53,1,2020-03-27,18,Good
Washington,Adams,53,1,2020-03-28,8,Good
Washington,Adams,53,1,2020-03-29,6,Good
Washington,Adams,53,1,2020-03-30,6,Good
Washington,Adams,53,1,2020-03-31,6,Good
Washington,Adams,53,1,2020-04-01,10,Good
Washington,Adams,53,1,2020-04-02,12,Good
Washington,Adams,53,1,2020-04-03,8,Good
Washington,Adams,53,1,2020-04-04,12,Good
Washington,Adams,53,1,2020-04-05,13,Good
Washington,Adams,53,1,2020-04-06,18,Good
Washington,Adams,53,1,2020-04-07,20,Good
Washington,Adams,53,1,2020-04-08,19,Good
Washington,Adams,53,1,2020-04-09,19,Good
Washington,Adams,53,1,2020-04-10,15,Good
Washington,Adams,53,1,2020-04-11,11,Good
Washington,Adams,53,1,2020-04-12,13,Good
Washington,Adams,53,1,2020-04-13,14,Good
Washington,Adams,53,1,2020-04-14,15,Good
Washington,Adams,53,1,2020-04-15,7,Good
Washington,Adams,53,1,2020-04-16,11,Good
Washington,Adams,53,1,2020-04-17,14,Good
Washington,Adams,53,1,2020-04-18,14,Good
Washington,Adams,53,1,2020-04-19,12,Good
Washington,Adams,53,1,2020-04-20,14,Good
Washington,Adams,53,1,2020-04-21,13,Good
Washington,Adams,53,1,2020-04-22,13,Good
Washington,Adams,53,1,2020-04-23,10,Good
Washington,Adams,53,1,2020-04-24,10,Good
Washington,Adams,53,1,2020-04-25,11,Good
Washington,Adams,53,1,2020-04-26,15,Good
Washington,Adams,53,1,2020-04-27,10,Good
Washington,Adams,53,1,2020-04-30,8,Good
Washington,Adams,53,1,2020-05-01,12,Good
Washington,Adams,53,1,2020-05-02,14,Good
Washington,Adams,53,1,2020-05-03,7,Good
Washington,Adams,53,1,2020-05-04,10,Good
Washington,Adams,53,1,2020-05-05,13,Good
Washington,Adams,53,1,2020-05-06,10,Good
Washington,Adams,53,1,2020-05-07,8,Good
Washington,Adams,53,1,2020-05-08,11,Good
Washington,Adams,53,1,2020-05-09,11,Good
Washington,Adams,53,1,2020-05-10,13,Good
Washington,Adams,53,1,2020-05-11,14,Good
Washington,Adams,53,1,2020-05-12,13,Good
Washington,Adams,53,1,2020-05-13,6,Good
Washington,Adams,53,1,2020-05-14,8,Good
Washington,Adams,53,1,2020-05-15,8,Good
Washington,Adams,53,1,2020-05-16,8,Good
Washington,Adams,53,1,2020-05-17,8,Good
Washington,Adams,53,1,2020-05-18,9,Good
Washington,Adams,53,1,2020-05-19,14,Good
Washington,Adams,53,1,2020-05-20,8,Good
Washington,Adams,53,1,2020-05-21,5,Good
Washington,Adams,53,1,2020-05-22,5,Good
Washington,Adams,53,1,2020-05-23,7,Good
Washington,Adams,53,1,2020-05-24,9,Good
Washington,Adams,53,1,2020-05-25,12,Good
Washington,Adams,53,1,2020-05-26,7,Good
Washington,Adams,53,1,2020-05-27,12,Good
Washington,Adams,53,1,2020-05-28,16,Good
Washington,Adams,53,1,2020-05-29,21,Good
Washington,Adams,53,1,2020-05-30,20,Good
Washington,Adams,53,1,2020-05-31,15,Good
Washington,Adams,53,1,2020-06-01,13,Good
Washington,Adams,53,1,2020-06-02,12,Good
Washington,Adams,53,1,2020-06-03,9,Good
Washington,Adams,53,1,2020-06-04,12,Good
Washington,Adams,53,1,2020-06-05,15,Good
Washington,Adams,53,1,2020-06-06,11,Good
Washington,Adams,53,1,2020-06-07,5,Good
Washington,Adams,53,1,2020-06-08,7,Good
Washington,Adams,53,1,2020-06-09,10,Good
Washington,Adams,53,1,2020-06-10,8,Good
Washington,Adams,53,1,2020-06-11,11,Good
Washington,Adams,53,1,2020-06-12,13,Good
Washington,Adams,53,1,2020-06-13,7,Good
Washington,Adams,53,1,2020-06-14,5,Good
Washington,Adams,53,1,2020-06-15,8,Good
Washington,Adams,53,1,2020-06-16,6,Good
Washington,Adams,53,1,2020-06-17,8,Good
Washington,Adams,53,1,2020-06-18,11,Good
Washington,Adams,53,1,2020-06-19,14,Good
Washington,Adams,53,1,2020-06-20,11,Good
Washington,Adams,53,1,2020-06-21,8,Good
Washington,Adams,53,1,2020-06-22,10,Good
Washington,Adams,53,1,2020-06-23,11,Good
Washington,Adams,53,1,2020-06-24,11,Good
Washington,Adams,53,1,2020-06-25,13,Good
Washington,Adams,53,1,2020-06-26,13,Good
Washington,Adams,53,1,2020-06-27,10,Good
Washington,Adams,53,1,2020-06-28,9,Good
Washington,Adams,53,1,2020-06-29,8,Good
Washington,Adams,53,1,2020-06-30,10,Good
Washington,Adams,53,1,2020-07-01,6,Good
Washington,Adams,53,1,2020-07-02,9,Good
Washington,Adams,53,1,2020-07-03,32,Good
Washington,Adams,53,1,2020-07-04,36,Good
Washington,Adams,53,1,2020-07-05,27,Good
Washington,Adams,53,1,2020-07-06,25,Good
Washington,Adams,53,1,2020-07-07,13,Good
Washington,Adams,53,1,2020-07-08,10,Good
Washington,Adams,53,1,2020-07-09,14,Good
Washington,Adams,53,1,2020-07-10,13,Good
Washington,Adams,53,1,2020-07-11,16,Good
Washington,Adams,53,1,2020-07-12,10,Good
Washington,Adams,53,1,2020-07-13,10,Good
Washington,Adams,53,1,2020-07-14,13,Good
Washington,Adams,53,1,2020-07-15,14,Good
Washington,Adams,53,1,2020-07-16,12,Good
Washington,Adams,53,1,2020-07-17,12,Good
Washington,Adams,53,1,2020-07-18,13,Good
Washington,Adams,53,1,2020-07-19,15,Good
Washington,Adams,53,1,2020-07-20,13,Good
Washington,Adams,53,1,2020-07-21,19,Good
Washington,Adams,53,1,2020-07-22,17,Good
Washington,Adams,53,1,2020-07-23,10,Good
Washington,Adams,53,1,2020-07-24,11,Good
Washington,Adams,53,1,2020-07-25,13,Good
Washington,Adams,53,1,2020-07-26,11,Good
Washington,Adams,53,1,2020-07-27,18,Good
Washington,Adams,53,1,2020-07-28,33,Good
Washington,Adams,53,1,2020-07-29,26,Good
Washington,Adams,53,1,2020-07-30,37,Good
Washington,Adams,53,1,2020-07-31,40,Good
Washington,Adams,53,1,2020-08-01,28,Good
Washington,Adams,53,1,2020-08-02,18,Good
Washington,Adams,53,1,2020-08-03,22,Good
Washington,Adams,53,1,2020-08-04,33,Good
Washington,Adams,53,1,2020-08-05,32,Good
Washington,Adams,53,1,2020-08-06,20,Good
Washington,Adams,53,1,2020-08-07,11,Good
Washington,Adams,53,1,2020-08-08,12,Good
Washington,Adams,53,1,2020-08-09,10,Good
Washington,Adams,53,1,2020-08-10,16,Good
Washington,Adams,53,1,2020-08-11,22,Good
Washington,Adams,53,1,2020-08-12,20,Good
Washington,Adams,53,1,2020-08-13,37,Good
Washington,Adams,53,1,2020-08-14,34,Good
Washington,Adams,53,1,2020-08-15,24,Good
Washington,Adams,53,1,2020-08-16,26,Good
Washington,Adams,53,1,2020-08-17,31,Good
Washington,Adams,53,1,2020-08-18,27,Good
Washington,Adams,53,1,2020-08-19,14,Good
Washington,Adams,53,1,2020-08-20,15,Good
Washington,Adams,53,1,2020-08-21,18,Good
Washington,Adams,53,1,2020-08-22,7,Good
Washington,Adams,53,1,2020-08-23,28,Good
Washington,Adams,53,1,2020-08-24,30,Good
Washington,Adams,53,1,2020-08-25,20,Good
Washington,Adams,53,1,2020-08-26,17,Good
Washington,Adams,53,1,2020-08-27,20,Good
Washington,Adams,53,1,2020-08-28,19,Good
Washington,Adams,53,1,2020-08-29,18,Good
Washington,Adams,53,1,2020-08-30,9,Good
Washington,Adams,53,1,2020-08-31,8,Good
Washington,Adams,53,1,2020-09-01,20,Good
Washington,Adams,53,1,2020-09-02,8,Good
Washington,Adams,53,1,2020-09-03,10,Good
Washington,Adams,53,1,2020-09-04,25,Good
Washington,Adams,53,1,2020-09-05,47,Good
Washington,Adams,53,1,2020-09-06,24,Good
Washington,Adams,53,1,2020-09-07,40,Good
Washington,Adams,53,1,2020-09-08,48,Good
Washington,Adams,53,1,2020-09-09,37,Good
Washington,Adams,53,1,2020-09-10,46,Good
Washington,Adams,53,1,2020-09-11,168,Unhealthy
Washington,Adams,53,1,2020-09-12,241,Very Unhealthy
Washington,Adams,53,1,2020-09-13,236,Very Unhealthy
Washington,Adams,53,1,2020-09-14,197,Unhealthy
Washington,Adams,53,1,2020-09-15,186,Unhealthy
Washington,Adams,53,1,2020-09-16,171,Unhealthy
Washington,Adams,53,1,2020-09-17,164,Unhealthy
Washington,Adams,53,1,2020-09-18,166,Unhealthy
Washington,Adams,53,1,2020-09-19,54,Moderate
Washington,Adams,53,1,2020-09-20,18,Good
Washington,Adams,53,1,2020-09-21,38,Good
Washington,Adams,53,1,2020-09-22,47,Good
Washington,Adams,53,1,2020-09-23,53,Moderate
Washington,Adams,53,1,2020-09-24,10,Good
Washington,Adams,53,1,2020-09-25,13,Good
Washington,Adams,53,1,2020-09-26,6,Good
Washington,Adams,53,1,2020-09-27,5,Good
Washington,Adams,53,1,2020-09-28,8,Good
Washington,Adams,53,1,2020-09-29,13,Good
Washington,Adams,53,1,2020-09-30,20,Good
Washington,Adams,53,1,2020-10-01,23,Good
Washington,Adams,53,1,2020-10-02,28,Good
Washington,Adams,53,1,2020-10-03,37,Good
Washington,Adams,53,1,2020-10-04,35,Good
Washington,Adams,53,1,2020-10-05,37,Good
Washington,Adams,53,1,2020-10-06,30,Good
Washington,Adams,53,1,2020-10-07,28,Good
Washington,Adams,53,1,2020-10-08,44,Good
Washington,Adams,53,1,2020-10-09,19,Good
Washington,Adams,53,1,2020-10-10,21,Good
Washington,Adams,53,1,2020-10-11,7,Good
Washington,Adams,53,1,2020-10-12,8,Good
Washington,Adams,53,1,2020-10-13,10,Good
Washington,Adams,53,1,2020-10-14,7,Good
Washington,Adams,53,1,2020-10-15,9,Good
Washington,Adams,53,1,2020-10-16,8,Good
Washington,Adams,53,1,2020-10-17,10,Good
Washington,Adams,53,1,2020-10-18,13,Good
Washington,Adams,53,1,2020-10-19,4,Good
Washington,Adams,53,1,2020-10-20,8,Good
Washington,Adams,53,1,2020-10-21,14,Good
Washington,Adams,53,1,2020-10-22,29,Good
Washington,Adams,53,1,2020-10-23,34,Good
Washington,Adams,53,1,2020-10-24,23,Good
Washington,Adams,53,1,2020-10-25,30,Good
Washington,Adams,53,1,2020-10-26,26,Good
Washington,Adams,53,1,2020-10-27,35,Good
Washington,Adams,53,1,2020-10-28,31,Good
Washington,Adams,53,1,2020-10-29,28,Good
Washington,Adams,53,1,2020-10-30,21,Good
Washington,Adams,53,1,2020-10-31,16,Good
Washington,Adams,53,1,2020-11-01,35,Good
Washington,Adams,53,1,2020-11-02,37,Good
Washington,Adams,53,1,2020-11-03,38,Good
Washington,Adams,53,1,2020-11-04,13,Good
Washington,Adams,53,1,2020-11-05,9,Good
Washington,Adams,53,1,2020-11-06,16,Good
Washington,Adams,53,1,2020-11-07,22,Good
Washington,Adams,53,1,2020-11-08,15,Good
Washington,Adams,53,1,2020-11-09,18,Good
Washington,Adams,53,1,2020-11-10,20,Good
Washington,Adams,53,1,2020-11-11,25,Good
Washington,Adams,53,1,2020-11-12,19,Good
Washington,Adams,53,1,2020-11-13,11,Good
Washington,Adams,53,1,2020-11-14,8,Good
Washington,Adams,53,1,2020-11-15,9,Good
Washington,Adams,53,1,2020-11-16,15,Good
Washington,Adams,53,1,2020-11-17,16,Good
Washington,Adams,53,1,2020-11-18,9,Good
Washington,Adams,53,1,2020-11-19,8,Good
Washington,Adams,53,1,2020-11-20,15,Good
Washington,Adams,53,1,2020-11-21,24,Good
Washington,Adams,53,1,2020-11-22,26,Good
Washington,Adams,53,1,2020-11-23,33,Good
Washington,Adams,53,1,2020-11-24,25,Good
Washington,Adams,53,1,2020-11-25,23,Good
Washington,Adams,53,1,2020-11-26,14,Good
Washington,Adams,53,1,2020-11-27,13,Good
Washington,Adams,53,1,2020-11-28,20,Good
Washington,Adams,53,1,2020-11-29,16,Good
Washington,Adams,53,1,2020-11-30,13,Good
Washington,Adams,53,1,2020-12-01,18,Good
Washington,Adams,53,1,2020-12-02,37,Good
Washington,Adams,53,1,2020-12-03,30,Good
Washington,Adams,53,1,2020-12-04,33,Good
Washington,Adams,53,1,2020-12-05,33,Good
Washington,Adams,53,1,2020-12-06,24,Good
Washington,Adams,53,1,2020-12-07,33,Good
Washington,Adams,53,1,2020-12-08,23,Good
Washington,Adams,53,1,2020-12-09,25,Good
Washington,Adams,53,1,2020-12-10,20,Good
Washington,Adams,53,1,2020-12-11,13,Good
Washington,Adams,53,1,2020-12-12,25,Good
Washington,Adams,53,1,2020-12-13,12,Good
Washington,Adams,53,1,2020-12-14,22,Good
Washington,Adams,53,1,2020-12-15,18,Good
Washington,Adams,53,1,2020-12-16,10,Good
Washington,Adams,53,1,2020-12-17,7,Good
Washington,Adams,53,1,2020-12-18,10,Good
Washington,Adams,53,1,2020-12-19,5,Good
Washington,Adams,53,1,2020-12-20,4,Good
Washington,Adams,53,1,2020-12-21,5,Good
Washington,Adams,53,1,2020-12-22,3,Good
Washington,Adams,53,1,2020-12-23,9,Good
Washington,Adams,53,1,2020-12-24,15,Good
Washington,Adams,53,1,2020-12-25,20,Good
Washington,Adams,53,1,2020-12-26,17,Good
Washington,Adams,53,1,2020-12-27,22,Good
Washington,Adams,53,1,2020-12-28,13,Good
Washington,Adams,53,1,2020-12-29,15,Good
Washington,Adams,53,1,2020-12-30,11,Good
Washington,Adams,53,1,2020-12-31,20,Good
Washington,Asotin,53,3,2020-01-01,11,Good
Washington,Asotin,53,3,2020-01-02,11,Good
Washington,Asotin,53,3,2020-01-03,18,Good
Washington,Asotin,53,3,2020-01-04,26,Good
Washington,Asotin,53,3,2020-01-05,34,Good
Washington,Asotin,53,3,2020-01-06,15,Good
Washington,Asotin,53,3,2020-01-07,12,Good
Washington,Asotin,53,3,2020-01-08,11,Good
Washington,Asotin,53,3,2020-01-09,25,Good
Washington,Asotin,53,3,2020-01-10,23,Good
Washington,Asotin,53,3,2020-01-11,24,Good
Washington,Asotin,53,3,2020-01-12,7,Good
Washington,Asotin,53,3,2020-01-13,14,Good
Washington,Asotin,53,3,2020-01-14,24,Good
Washington,Asotin,53,3,2020-01-15,54,Moderate
Washington,Asotin,53,3,2020-01-16,54,Moderate
Washington,Asotin,53,3,2020-01-17,51,Moderate
Washington,Asotin,53,3,2020-01-18,48,Good
Washington,Asotin,53,3,2020-01-19,16,Good
Washington,Asotin,53,3,2020-01-20,24,Good
Washington,Asotin,53,3,2020-01-21,47,Good
Washington,Asotin,53,3,2020-01-22,57,Moderate
Washington,Asotin,53,3,2020-01-23,12,Good
Washington,Asotin,53,3,2020-01-24,50,Good
Washington,Asotin,53,3,2020-01-25,42,Good
Washington,Asotin,53,3,2020-01-26,60,Moderate
Washington,Asotin,53,3,2020-01-27,97,Moderate
Washington,Asotin,53,3,2020-01-28,38,Good
Washington,Asotin,53,3,2020-01-29,55,Moderate
Washington,Asotin,53,3,2020-01-30,68,Moderate
Washington,Asotin,53,3,2020-01-31,8,Good
Washington,Asotin,53,3,2020-02-01,7,Good
Washington,Asotin,53,3,2020-02-02,12,Good
Washington,Asotin,53,3,2020-02-03,57,Moderate
Washington,Asotin,53,3,2020-02-04,61,Moderate
Washington,Asotin,53,3,2020-02-05,54,Moderate
Washington,Asotin,53,3,2020-02-06,61,Moderate
Washington,Asotin,53,3,2020-02-07,56,Moderate
Washington,Asotin,53,3,2020-02-08,15,Good
Washington,Asotin,53,3,2020-02-09,18,Good
Washington,Asotin,53,3,2020-02-10,53,Moderate
Washington,Asotin,53,3,2020-02-11,32,Good
Washington,Asotin,53,3,2020-02-12,38,Good
Washington,Asotin,53,3,2020-02-13,34,Good
Washington,Asotin,53,3,2020-02-14,15,Good
Washington,Asotin,53,3,2020-02-15,23,Good
Washington,Asotin,53,3,2020-02-16,13,Good
Washington,Asotin,53,3,2020-02-17,15,Good
Washington,Asotin,53,3,2020-02-18,33,Good
Washington,Asotin,53,3,2020-02-19,32,Good
Washington,Asotin,53,3,2020-02-20,19,Good
Washington,Asotin,53,3,2020-02-21,25,Good
Washington,Asotin,53,3,2020-02-22,37,Good
Washington,Asotin,53,3,2020-02-23,49,Good
Washington,Asotin,53,3,2020-02-24,23,Good
Washington,Asotin,53,3,2020-02-25,53,Moderate
Washington,Asotin,53,3,2020-02-26,45,Good
Washington,Asotin,53,3,2020-02-27,55,Moderate
Washington,Asotin,53,3,2020-02-28,32,Good
Washington,Asotin,53,3,2020-02-29,14,Good
Washington,Asotin,53,3,2020-03-01,29,Good
Washington,Asotin,53,3,2020-03-02,52,Moderate
Washington,Asotin,53,3,2020-03-03,40,Good
Washington,Asotin,53,3,2020-03-04,19,Good
Washington,Asotin,53,3,2020-03-05,38,Good
Washington,Asotin,53,3,2020-03-06,53,Moderate
Washington,Asotin,53,3,2020-03-07,25,Good
Washington,Asotin,53,3,2020-03-08,33,Good
Washington,Asotin,53,3,2020-03-09,31,Good
Washington,Asotin,53,3,2020-03-10,42,Good
Washington,Asotin,53,3,2020-03-11,44,Good
Washington,Asotin,53,3,2020-03-12,29,Good
Washington,Asotin,53,3,2020-03-13,35,Good
Washington,Asotin,53,3,2020-03-14,14,Good
Washington,Asotin,53,3,2020-03-15,30,Good
Washington,Asotin,53,3,2020-03-16,48,Good
Washington,Asotin,53,3,2020-03-17,49,Good
Washington,Asotin,53,3,2020-03-18,54,Moderate
Washington,Asotin,53,3,2020-03-19,55,Moderate
Washington,Asotin,53,3,2020-03-20,51,Moderate
Washington,Asotin,53,3,2020-03-21,54,Moderate
Washington,Asotin,53,3,2020-03-22,46,Good
Washington,Asotin,53,3,2020-03-23,35,Good
Washington,Asotin,53,3,2020-03-24,27,Good
Washington,Asotin,53,3,2020-03-25,20,Good
Washington,Asotin,53,3,2020-03-26,51,Moderate
Washington,Asotin,53,3,2020-03-27,27,Good
Washington,Asotin,53,3,2020-03-28,22,Good
Washington,Asotin,53,3,2020-03-29,26,Good
Washington,Asotin,53,3,2020-03-30,17,Good
Washington,Asotin,53,3,2020-03-31,20,Good
Washington,Asotin,53,3,2020-04-01,28,Good
Washington,Asotin,53,3,2020-04-02,34,Good
Washington,Asotin,53,3,2020-04-03,28,Good
Washington,Asotin,53,3,2020-04-04,13,Good
Washington,Asotin,53,3,2020-04-05,18,Good
Washington,Asotin,53,3,2020-04-06,38,Good
Washington,Asotin,53,3,2020-04-07,33,Good
Washington,Asotin,53,3,2020-04-08,38,Good
Washington,Asotin,53,3,2020-04-09,38,Good
Washington,Asotin,53,3,2020-04-10,37,Good
Washington,Asotin,53,3,2020-04-11,13,Good
Washington,Asotin,53,3,2020-04-12,15,Good
Washington,Asotin,53,3,2020-04-13,25,Good
Washington,Asotin,53,3,2020-04-14,28,Good
Washington,Asotin,53,3,2020-04-15,22,Good
Washington,Asotin,53,3,2020-04-16,24,Good
Washington,Asotin,53,3,2020-04-17,30,Good
Washington,Asotin,53,3,2020-04-18,41,Good
Washington,Asotin,53,3,2020-04-19,15,Good
Washington,Asotin,53,3,2020-04-20,28,Good
Washington,Asotin,53,3,2020-04-21,30,Good
Washington,Asotin,53,3,2020-04-22,33,Good
Washington,Asotin,53,3,2020-04-23,9,Good
Washington,Asotin,53,3,2020-04-24,19,Good
Washington,Asotin,53,3,2020-04-25,22,Good
Washington,Asotin,53,3,2020-04-26,16,Good
Washington,Asotin,53,3,2020-04-27,22,Good
Washington,Asotin,53,3,2020-04-28,24,Good
Washington,Asotin,53,3,2020-04-29,27,Good
Washington,Asotin,53,3,2020-04-30,27,Good
Washington,Asotin,53,3,2020-05-01,28,Good
Washington,Asotin,53,3,2020-05-02,21,Good
Washington,Asotin,53,3,2020-05-03,8,Good
Washington,Asotin,53,3,2020-05-04,19,Good
Washington,Asotin,53,3,2020-05-05,23,Good
Washington,Asotin,53,3,2020-05-06,15,Good
Washington,Asotin,53,3,2020-05-07,15,Good
Washington,Asotin,53,3,2020-05-08,17,Good
Washington,Asotin,53,3,2020-05-09,21,Good
Washington,Asotin,53,3,2020-05-10,18,Good
Washington,Asotin,53,3,2020-05-11,18,Good
Washington,Asotin,53,3,2020-05-12,18,Good
Washington,Asotin,53,3,2020-05-13,18,Good
Washington,Asotin,53,3,2020-05-14,18,Good
Washington,Asotin,53,3,2020-05-15,18,Good
Washington,Asotin,53,3,2020-05-16,19,Good
Washington,Asotin,53,3,2020-05-17,17,Good
Washington,Asotin,53,3,2020-05-18,35,Good
Washington,Asotin,53,3,2020-05-19,13,Good
Washington,Asotin,53,3,2020-05-20,13,Good
Washington,Asotin,53,3,2020-05-21,10,Good
Washington,Asotin,53,3,2020-05-22,8,Good
Washington,Asotin,53,3,2020-05-23,18,Good
Washington,Asotin,53,3,2020-05-24,19,Good
Washington,Asotin,53,3,2020-05-25,28,Good
Washington,Asotin,53,3,2020-05-26,29,Good
Washington,Asotin,53,3,2020-05-27,29,Good
Washington,Asotin,53,3,2020-05-28,32,Good
Washington,Asotin,53,3,2020-05-29,34,Good
Washington,Asotin,53,3,2020-05-30,35,Good
Washington,Asotin,53,3,2020-05-31,10,Good
Washington,Asotin,53,3,2020-06-01,31,Good
Washington,Asotin,53,3,2020-06-02,25,Good
Washington,Asotin,53,3,2020-06-03,18,Good
Washington,Asotin,53,3,2020-06-04,25,Good
Washington,Asotin,53,3,2020-06-05,35,Good
Washington,Asotin,53,3,2020-06-06,18,Good
Washington,Asotin,53,3,2020-06-07,10,Good
Washington,Asotin,53,3,2020-06-08,9,Good
Washington,Asotin,53,3,2020-06-09,20,Good
Washington,Asotin,53,3,2020-06-10,20,Good
Washington,Asotin,53,3,2020-06-11,27,Good
Washington,Asotin,53,3,2020-06-12,35,Good
Washington,Asotin,53,3,2020-06-13,8,Good
Washington,Asotin,53,3,2020-06-14,12,Good
Washington,Asotin,53,3,2020-06-15,20,Good
Washington,Asotin,53,3,2020-06-16,13,Good
Washington,Asotin,53,3,2020-06-17,11,Good
Washington,Asotin,53,3,2020-06-18,16,Good
Washington,Asotin,53,3,2020-06-19,21,Good
Washington,Asotin,53,3,2020-06-20,31,Good
Washington,Asotin,53,3,2020-06-21,25,Good
Washington,Asotin,53,3,2020-06-22,18,Good
Washington,Asotin,53,3,2020-06-23,22,Good
Washington,Asotin,53,3,2020-06-24,30,Good
Washington,Asotin,53,3,2020-06-25,21,Good
Washington,Asotin,53,3,2020-06-26,30,Good
Washington,Asotin,53,3,2020-06-27,14,Good
Washington,Asotin,53,3,2020-06-28,9,Good
Washington,Asotin,53,3,2020-06-29,17,Good
Washington,Asotin,53,3,2020-06-30,17,Good
Washington,Asotin,53,3,2020-07-01,10,Good
Washington,Asotin,53,3,2020-07-02,17,Good
Washington,Asotin,53,3,2020-07-03,37,Good
Washington,Asotin,53,3,2020-07-04,47,Good
Washington,Asotin,53,3,2020-07-05,37,Good
Washington,Asotin,53,3,2020-07-06,36,Good
Washington,Asotin,53,3,2020-07-07,20,Good
Washington,Asotin,53,3,2020-07-08,17,Good
Washington,Asotin,53,3,2020-07-09,24,Good
Washington,Asotin,53,3,2020-07-10,23,Good
Washington,Asotin,53,3,2020-07-11,25,Good
Washington,Asotin,53,3,2020-07-12,15,Good
Washington,Asotin,53,3,2020-07-13,19,Good
Washington,Asotin,53,3,2020-07-14,20,Good
Washington,Asotin,53,3,2020-07-15,25,Good
Washington,Asotin,53,3,2020-07-16,28,Good
Washington,Asotin,53,3,2020-07-17,22,Good
Washington,Asotin,53,3,2020-07-18,22,Good
Washington,Asotin,53,3,2020-07-19,27,Good
Washington,Asotin,53,3,2020-07-20,32,Good
Washington,Asotin,53,3,2020-07-21,36,Good
Washington,Asotin,53,3,2020-07-22,37,Good
Washington,Asotin,53,3,2020-07-23,25,Good
Washington,Asotin,53,3,2020-07-24,19,Good
